krog,varianta,faza,vzorec,komponenta,cpu_raw,mem_raw
4,D-oboje,mirovanje,2,prometheus,0.00,54.73MiB
4,D-oboje,mirovanje,2,node-exporter,0.00,9.332MiB
4,D-oboje,mirovanje,2,cadvisor,1.50,44.98MiB
4,D-oboje,mirovanje,2,grafana,0.23,53.52MiB
4,D-oboje,mirovanje,2,elasticsearch,2.11,1.979GiB
4,D-oboje,mirovanje,2,kibana,8.50,665.2MiB
4,D-oboje,mirovanje,2,logstash,5.22,695.9MiB
4,D-oboje,mirovanje,2,alertmanager,0.64,19.79MiB
4,D-oboje,mirovanje,3,prometheus,0.45,54.73MiB
4,D-oboje,mirovanje,3,node-exporter,0.00,9.332MiB
4,D-oboje,mirovanje,3,cadvisor,3.17,44.98MiB
4,D-oboje,mirovanje,3,grafana,0.11,53.52MiB
4,D-oboje,mirovanje,3,elasticsearch,2.59,1.979GiB
4,D-oboje,mirovanje,3,kibana,5.36,665.2MiB
4,D-oboje,mirovanje,3,logstash,6.31,696MiB
4,D-oboje,mirovanje,3,alertmanager,0.19,19.79MiB
4,D-oboje,mirovanje,4,prometheus,0.13,54.73MiB
4,D-oboje,mirovanje,4,node-exporter,0.00,9.332MiB
4,D-oboje,mirovanje,4,cadvisor,2.18,44.98MiB
4,D-oboje,mirovanje,4,grafana,0.05,53.52MiB
4,D-oboje,mirovanje,4,elasticsearch,1.09,1.979GiB
4,D-oboje,mirovanje,4,kibana,5.37,665.2MiB
4,D-oboje,mirovanje,4,logstash,5.37,696.1MiB
4,D-oboje,mirovanje,4,alertmanager,0.16,19.79MiB
4,D-oboje,mirovanje,5,prometheus,0.20,54.74MiB
4,D-oboje,mirovanje,5,node-exporter,0.00,9.5MiB
4,D-oboje,mirovanje,5,cadvisor,1.74,44.98MiB
4,D-oboje,mirovanje,5,grafana,0.08,53.52MiB
4,D-oboje,mirovanje,5,elasticsearch,1.56,1.979GiB
4,D-oboje,mirovanje,5,kibana,6.01,665.2MiB
4,D-oboje,mirovanje,5,logstash,6.84,696.3MiB
4,D-oboje,mirovanje,5,alertmanager,0.39,20.16MiB
4,D-oboje,mirovanje,6,prometheus,0.38,54.75MiB
4,D-oboje,mirovanje,6,node-exporter,0.00,9.5MiB
4,D-oboje,mirovanje,6,cadvisor,4.64,44.98MiB
4,D-oboje,mirovanje,6,grafana,0.55,53.52MiB
4,D-oboje,mirovanje,6,elasticsearch,2.32,1.979GiB
4,D-oboje,mirovanje,6,kibana,8.38,665.2MiB
4,D-oboje,mirovanje,6,logstash,14.79,696.7MiB
4,D-oboje,mirovanje,6,alertmanager,0.14,20.16MiB
4,D-oboje,mirovanje,7,prometheus,3.85,54.74MiB
4,D-oboje,mirovanje,7,node-exporter,0.00,9.5MiB
4,D-oboje,mirovanje,7,cadvisor,5.51,44.98MiB
4,D-oboje,mirovanje,7,grafana,0.04,53.52MiB
4,D-oboje,mirovanje,7,elasticsearch,1.46,1.979GiB
4,D-oboje,mirovanje,7,kibana,7.04,665.2MiB
4,D-oboje,mirovanje,7,logstash,13.28,697.1MiB
4,D-oboje,mirovanje,7,alertmanager,0.10,20.16MiB
4,D-oboje,mirovanje,8,prometheus,0.05,53.3MiB
4,D-oboje,mirovanje,8,node-exporter,0.00,9.141MiB
4,D-oboje,mirovanje,8,cadvisor,1.22,44.99MiB
4,D-oboje,mirovanje,8,grafana,0.07,53.52MiB
4,D-oboje,mirovanje,8,elasticsearch,1.14,1.979GiB
4,D-oboje,mirovanje,8,kibana,3.72,665.2MiB
4,D-oboje,mirovanje,8,logstash,6.42,697.3MiB
4,D-oboje,mirovanje,8,alertmanager,0.48,20.16MiB
4,D-oboje,mirovanje,9,prometheus,0.24,53.31MiB
4,D-oboje,mirovanje,9,node-exporter,0.00,9.141MiB
4,D-oboje,mirovanje,9,cadvisor,1.94,44.99MiB
4,D-oboje,mirovanje,9,grafana,0.09,53.52MiB
4,D-oboje,mirovanje,9,elasticsearch,2.73,1.979GiB
4,D-oboje,mirovanje,9,kibana,4.80,665.2MiB
4,D-oboje,mirovanje,9,logstash,3.23,697.4MiB
4,D-oboje,mirovanje,9,alertmanager,0.23,20.16MiB
4,D-oboje,mirovanje,10,prometheus,0.56,53.31MiB
4,D-oboje,mirovanje,10,node-exporter,0.00,9.141MiB
4,D-oboje,mirovanje,10,cadvisor,3.44,45.05MiB
4,D-oboje,mirovanje,10,grafana,0.04,53.52MiB
4,D-oboje,mirovanje,10,elasticsearch,2.59,1.979GiB
4,D-oboje,mirovanje,10,kibana,5.34,665.2MiB
4,D-oboje,mirovanje,10,logstash,4.83,697.5MiB
4,D-oboje,mirovanje,10,alertmanager,0.29,20.16MiB
4,D-oboje,obremenitev,1,prometheus,0.08,53.32MiB
4,D-oboje,obremenitev,1,node-exporter,0.00,8.879MiB
4,D-oboje,obremenitev,1,cadvisor,2.27,45.38MiB
4,D-oboje,obremenitev,1,grafana,0.15,53.53MiB
4,D-oboje,obremenitev,1,elasticsearch,3.78,1.979GiB
4,D-oboje,obremenitev,1,kibana,8.28,665.2MiB
4,D-oboje,obremenitev,1,logstash,14.08,706.7MiB
4,D-oboje,obremenitev,1,alertmanager,0.22,20.44MiB
4,D-oboje,obremenitev,2,prometheus,0.13,53.32MiB
4,D-oboje,obremenitev,2,node-exporter,0.00,8.879MiB
4,D-oboje,obremenitev,2,cadvisor,1.90,45.39MiB
4,D-oboje,obremenitev,2,grafana,0.05,53.53MiB
4,D-oboje,obremenitev,2,elasticsearch,18.82,1.979GiB
4,D-oboje,obremenitev,2,kibana,10.14,665.2MiB
4,D-oboje,obremenitev,2,logstash,13.93,707MiB
4,D-oboje,obremenitev,2,alertmanager,0.14,20.44MiB
4,D-oboje,obremenitev,3,prometheus,1.09,53.33MiB
4,D-oboje,obremenitev,3,node-exporter,0.00,8.879MiB
4,D-oboje,obremenitev,3,cadvisor,2.70,46.23MiB
4,D-oboje,obremenitev,3,grafana,0.09,53.53MiB
4,D-oboje,obremenitev,3,elasticsearch,6.29,1.979GiB
4,D-oboje,obremenitev,3,kibana,7.88,665.2MiB
4,D-oboje,obremenitev,3,logstash,18.96,726.2MiB
4,D-oboje,obremenitev,3,alertmanager,0.19,20.44MiB
4,D-oboje,obremenitev,4,prometheus,0.11,53.32MiB
4,D-oboje,obremenitev,4,node-exporter,0.00,9.117MiB
4,D-oboje,obremenitev,4,cadvisor,3.78,46.23MiB
4,D-oboje,obremenitev,4,grafana,0.02,53.53MiB
4,D-oboje,obremenitev,4,elasticsearch,7.10,1.979GiB
4,D-oboje,obremenitev,4,kibana,7.36,665.2MiB
4,D-oboje,obremenitev,4,logstash,16.88,747.6MiB
4,D-oboje,obremenitev,4,alertmanager,0.39,20.44MiB
4,D-oboje,obremenitev,5,prometheus,0.00,53.32MiB
4,D-oboje,obremenitev,5,node-exporter,0.00,9.117MiB
4,D-oboje,obremenitev,5,cadvisor,2.47,46.22MiB
4,D-oboje,obremenitev,5,grafana,0.24,53.53MiB
4,D-oboje,obremenitev,5,elasticsearch,5.99,1.979GiB
4,D-oboje,obremenitev,5,kibana,7.01,665.2MiB
4,D-oboje,obremenitev,5,logstash,21.93,784.4MiB
4,D-oboje,obremenitev,5,alertmanager,0.21,20.44MiB
4,D-oboje,obremenitev,6,prometheus,1.16,53.32MiB
4,D-oboje,obremenitev,6,node-exporter,0.00,9.117MiB
4,D-oboje,obremenitev,6,cadvisor,2.44,44.49MiB
4,D-oboje,obremenitev,6,grafana,0.08,53.53MiB
4,D-oboje,obremenitev,6,elasticsearch,7.08,1.979GiB
4,D-oboje,obremenitev,6,kibana,8.24,665.2MiB
4,D-oboje,obremenitev,6,logstash,12.47,784.4MiB
4,D-oboje,obremenitev,6,alertmanager,0.12,20.44MiB
4,D-oboje,obremenitev,7,prometheus,0.00,53.32MiB
4,D-oboje,obremenitev,7,node-exporter,0.00,9.293MiB
4,D-oboje,obremenitev,7,cadvisor,4.44,44.49MiB
4,D-oboje,obremenitev,7,grafana,0.15,53.53MiB
4,D-oboje,obremenitev,7,elasticsearch,4.43,1.979GiB
4,D-oboje,obremenitev,7,kibana,5.95,665.2MiB
4,D-oboje,obremenitev,7,logstash,9.07,784.4MiB
4,D-oboje,obremenitev,7,alertmanager,0.33,20.44MiB
4,D-oboje,obremenitev,8,prometheus,0.00,53.32MiB
4,D-oboje,obremenitev,8,node-exporter,0.00,9.293MiB
4,D-oboje,obremenitev,8,cadvisor,2.71,44.48MiB
4,D-oboje,obremenitev,8,grafana,0.10,53.53MiB
4,D-oboje,obremenitev,8,elasticsearch,4.34,1.979GiB
4,D-oboje,obremenitev,8,kibana,6.32,665.2MiB
4,D-oboje,obremenitev,8,logstash,12.57,784.4MiB
4,D-oboje,obremenitev,8,alertmanager,0.18,20.44MiB
4,D-oboje,obremenitev,9,prometheus,0.05,53.32MiB
4,D-oboje,obremenitev,9,node-exporter,0.00,9.293MiB
4,D-oboje,obremenitev,9,cadvisor,4.87,45.17MiB
4,D-oboje,obremenitev,9,grafana,0.12,53.53MiB
4,D-oboje,obremenitev,9,elasticsearch,4.95,1.979GiB
4,D-oboje,obremenitev,9,kibana,6.97,665.2MiB
4,D-oboje,obremenitev,9,logstash,18.59,784.4MiB
4,D-oboje,obremenitev,9,alertmanager,0.27,20.44MiB
4,D-oboje,obremenitev,10,prometheus,0.04,53.32MiB
4,D-oboje,obremenitev,10,node-exporter,0.00,9.473MiB
4,D-oboje,obremenitev,10,cadvisor,2.49,45.17MiB
4,D-oboje,obremenitev,10,grafana,0.01,53.53MiB
4,D-oboje,obremenitev,10,elasticsearch,8.10,1.979GiB
4,D-oboje,obremenitev,10,kibana,8.36,665.2MiB
4,D-oboje,obremenitev,10,logstash,27.69,784.6MiB
4,D-oboje,obremenitev,10,alertmanager,0.48,20.44MiB
4,E-paketno,mirovanje,1,prometheus,0.00,54.37MiB
4,E-paketno,mirovanje,1,node-exporter,0.00,9.109MiB
4,E-paketno,mirovanje,1,cadvisor,2.18,45.95MiB
4,E-paketno,mirovanje,1,grafana,0.18,53.54MiB
4,E-paketno,mirovanje,1,elasticsearch,1.23,1.979GiB
4,E-paketno,mirovanje,1,kibana,4.40,665.2MiB
4,E-paketno,mirovanje,1,logstash,5.27,758.3MiB
4,E-paketno,mirovanje,1,alertmanager,0.15,20.75MiB
4,E-paketno,mirovanje,2,prometheus,0.59,54.36MiB
4,E-paketno,mirovanje,2,node-exporter,2.04,9.105MiB
4,E-paketno,mirovanje,2,cadvisor,3.31,45.95MiB
4,E-paketno,mirovanje,2,grafana,0.22,53.54MiB
4,E-paketno,mirovanje,2,elasticsearch,1.67,1.979GiB
4,E-paketno,mirovanje,2,kibana,5.62,665.2MiB
4,E-paketno,mirovanje,2,logstash,3.25,758.4MiB
4,E-paketno,mirovanje,2,alertmanager,0.13,20.75MiB
4,E-paketno,mirovanje,3,prometheus,0.00,54.36MiB
4,E-paketno,mirovanje,3,node-exporter,0.00,9.105MiB
4,E-paketno,mirovanje,3,cadvisor,2.88,45.95MiB
4,E-paketno,mirovanje,3,grafana,0.03,53.54MiB
4,E-paketno,mirovanje,3,elasticsearch,1.01,1.979GiB
4,E-paketno,mirovanje,3,kibana,5.15,665.2MiB
4,E-paketno,mirovanje,3,logstash,3.16,758.5MiB
4,E-paketno,mirovanje,3,alertmanager,0.17,20.75MiB
4,E-paketno,mirovanje,4,prometheus,0.00,54.37MiB
4,E-paketno,mirovanje,4,node-exporter,0.00,9.105MiB
4,E-paketno,mirovanje,4,cadvisor,1.59,46.08MiB
4,E-paketno,mirovanje,4,grafana,0.18,53.54MiB
4,E-paketno,mirovanje,4,elasticsearch,1.02,1.979GiB
4,E-paketno,mirovanje,4,kibana,8.24,665.2MiB
4,E-paketno,mirovanje,4,logstash,3.78,758.7MiB
4,E-paketno,mirovanje,4,alertmanager,0.24,20.75MiB
4,E-paketno,mirovanje,5,prometheus,0.29,54.37MiB
4,E-paketno,mirovanje,5,node-exporter,0.00,9.105MiB
4,E-paketno,mirovanje,5,cadvisor,2.08,45.95MiB
4,E-paketno,mirovanje,5,grafana,0.07,53.54MiB
4,E-paketno,mirovanje,5,elasticsearch,1.57,1.979GiB
4,E-paketno,mirovanje,5,kibana,6.40,665.2MiB
4,E-paketno,mirovanje,5,logstash,4.15,759.1MiB
4,E-paketno,mirovanje,5,alertmanager,0.22,20.75MiB
4,E-paketno,mirovanje,6,prometheus,0.00,54.37MiB
4,E-paketno,mirovanje,6,node-exporter,0.00,9.105MiB
4,E-paketno,mirovanje,6,cadvisor,3.80,45.95MiB
4,E-paketno,mirovanje,6,grafana,0.11,53.54MiB
4,E-paketno,mirovanje,6,elasticsearch,1.41,1.979GiB
4,E-paketno,mirovanje,6,kibana,6.16,665.2MiB
4,E-paketno,mirovanje,6,logstash,2.73,759.4MiB
4,E-paketno,mirovanje,6,alertmanager,0.16,19.5MiB
4,E-paketno,mirovanje,7,prometheus,0.00,54.37MiB
4,E-paketno,mirovanje,7,node-exporter,0.00,9.105MiB
4,E-paketno,mirovanje,7,cadvisor,3.11,46.07MiB
4,E-paketno,mirovanje,7,grafana,0.14,53.54MiB
4,E-paketno,mirovanje,7,elasticsearch,2.16,1.979GiB
4,E-paketno,mirovanje,7,kibana,5.63,665.2MiB
4,E-paketno,mirovanje,7,logstash,1.18,759.7MiB
4,E-paketno,mirovanje,7,alertmanager,0.21,19.5MiB
4,E-paketno,mirovanje,8,prometheus,0.00,54.37MiB
4,E-paketno,mirovanje,8,node-exporter,0.00,9.312MiB
4,E-paketno,mirovanje,8,cadvisor,1.66,45.94MiB
4,E-paketno,mirovanje,8,grafana,0.06,53.54MiB
4,E-paketno,mirovanje,8,elasticsearch,1.40,1.979GiB
4,E-paketno,mirovanje,8,kibana,5.01,665.2MiB
4,E-paketno,mirovanje,8,logstash,3.99,759.9MiB
4,E-paketno,mirovanje,8,alertmanager,0.91,19.5MiB
4,E-paketno,mirovanje,9,prometheus,0.35,54.38MiB
4,E-paketno,mirovanje,9,node-exporter,0.00,9.312MiB
4,E-paketno,mirovanje,9,cadvisor,1.81,45.95MiB
4,E-paketno,mirovanje,9,grafana,0.14,53.54MiB
4,E-paketno,mirovanje,9,elasticsearch,3.27,1.979GiB
4,E-paketno,mirovanje,9,kibana,6.21,665.2MiB
4,E-paketno,mirovanje,9,logstash,2.07,759.9MiB
4,E-paketno,mirovanje,9,alertmanager,0.19,19.5MiB
4,E-paketno,mirovanje,10,prometheus,0.00,54.37MiB
4,E-paketno,mirovanje,10,node-exporter,0.00,9.312MiB
4,E-paketno,mirovanje,10,cadvisor,2.53,45.94MiB
4,E-paketno,mirovanje,10,grafana,0.23,53.54MiB
4,E-paketno,mirovanje,10,elasticsearch,17.35,1.979GiB
4,E-paketno,mirovanje,10,kibana,6.01,665.2MiB
4,E-paketno,mirovanje,10,logstash,1.60,760.1MiB
4,E-paketno,mirovanje,10,alertmanager,0.25,19.5MiB
4,E-paketno,obremenitev,1,prometheus,0.12,54.38MiB
4,E-paketno,obremenitev,1,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,1,cadvisor,2.97,46.4MiB
4,E-paketno,obremenitev,1,grafana,0.02,53.54MiB
4,E-paketno,obremenitev,1,elasticsearch,8.50,1.979GiB
4,E-paketno,obremenitev,1,kibana,9.16,665.2MiB
4,E-paketno,obremenitev,1,logstash,5.75,772.5MiB
4,E-paketno,obremenitev,1,alertmanager,0.61,21.51MiB
4,E-paketno,obremenitev,2,prometheus,0.40,54.38MiB
4,E-paketno,obremenitev,2,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,2,cadvisor,1.94,46.53MiB
4,E-paketno,obremenitev,2,grafana,0.25,53.54MiB
4,E-paketno,obremenitev,2,elasticsearch,1.18,1.979GiB
4,E-paketno,obremenitev,2,kibana,4.92,665.2MiB
4,E-paketno,obremenitev,2,logstash,7.20,772.5MiB
4,E-paketno,obremenitev,2,alertmanager,0.18,21.51MiB
4,E-paketno,obremenitev,3,prometheus,0.67,54.39MiB
4,E-paketno,obremenitev,3,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,3,cadvisor,9.23,46.41MiB
4,E-paketno,obremenitev,3,grafana,0.13,53.54MiB
4,E-paketno,obremenitev,3,elasticsearch,0.71,1.979GiB
4,E-paketno,obremenitev,3,kibana,5.00,665.2MiB
4,E-paketno,obremenitev,3,logstash,5.41,772.5MiB
4,E-paketno,obremenitev,3,alertmanager,0.18,21.51MiB
4,E-paketno,obremenitev,4,prometheus,0.02,54.38MiB
4,E-paketno,obremenitev,4,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,4,cadvisor,2.60,46.53MiB
4,E-paketno,obremenitev,4,grafana,0.29,53.54MiB
4,E-paketno,obremenitev,4,elasticsearch,1.71,1.979GiB
4,E-paketno,obremenitev,4,kibana,8.17,665.2MiB
4,E-paketno,obremenitev,4,logstash,3.69,772.5MiB
4,E-paketno,obremenitev,4,alertmanager,0.36,21.51MiB
4,E-paketno,obremenitev,5,prometheus,0.28,54.38MiB
4,E-paketno,obremenitev,5,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,5,cadvisor,1.78,46.39MiB
4,E-paketno,obremenitev,5,grafana,0.15,53.54MiB
4,E-paketno,obremenitev,5,elasticsearch,1.29,1.979GiB
4,E-paketno,obremenitev,5,kibana,7.95,665.2MiB
4,E-paketno,obremenitev,5,logstash,6.40,772.6MiB
4,E-paketno,obremenitev,5,alertmanager,0.31,21.51MiB
4,E-paketno,obremenitev,6,prometheus,0.68,54.38MiB
4,E-paketno,obremenitev,6,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,6,cadvisor,5.75,46.4MiB
4,E-paketno,obremenitev,6,grafana,0.05,53.54MiB
4,E-paketno,obremenitev,6,elasticsearch,1.89,1.979GiB
4,E-paketno,obremenitev,6,kibana,6.23,665.2MiB
4,E-paketno,obremenitev,6,logstash,4.21,772.4MiB
4,E-paketno,obremenitev,6,alertmanager,0.20,21.51MiB
4,E-paketno,obremenitev,7,prometheus,0.19,54.39MiB
4,E-paketno,obremenitev,7,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,7,cadvisor,3.16,46.52MiB
4,E-paketno,obremenitev,7,grafana,0.21,53.55MiB
4,E-paketno,obremenitev,7,elasticsearch,2.54,1.979GiB
4,E-paketno,obremenitev,7,kibana,9.25,665.2MiB
4,E-paketno,obremenitev,7,logstash,6.15,772.5MiB
4,E-paketno,obremenitev,7,alertmanager,0.63,21.65MiB
4,E-paketno,obremenitev,8,prometheus,0.06,54.39MiB
4,E-paketno,obremenitev,8,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,8,cadvisor,2.49,46.39MiB
4,E-paketno,obremenitev,8,grafana,0.08,53.55MiB
4,E-paketno,obremenitev,8,elasticsearch,2.70,1.979GiB
4,E-paketno,obremenitev,8,kibana,9.90,665.2MiB
4,E-paketno,obremenitev,8,logstash,7.56,772.5MiB
4,E-paketno,obremenitev,8,alertmanager,0.13,21.65MiB
4,E-paketno,obremenitev,9,prometheus,0.10,54.38MiB
4,E-paketno,obremenitev,9,node-exporter,0.00,9.195MiB
4,E-paketno,obremenitev,9,cadvisor,2.29,43.9MiB
4,E-paketno,obremenitev,9,grafana,0.21,53.55MiB
4,E-paketno,obremenitev,9,elasticsearch,2.66,1.979GiB
4,E-paketno,obremenitev,9,kibana,10.16,665.2MiB
4,E-paketno,obremenitev,9,logstash,7.89,772.5MiB
4,E-paketno,obremenitev,9,alertmanager,0.13,21.65MiB
4,E-paketno,obremenitev,10,prometheus,0.00,54.38MiB
4,E-paketno,obremenitev,10,node-exporter,0.00,9.207MiB
4,E-paketno,obremenitev,10,cadvisor,2.57,43.77MiB
4,E-paketno,obremenitev,10,grafana,0.03,53.55MiB
4,E-paketno,obremenitev,10,elasticsearch,3.27,1.979GiB
4,E-paketno,obremenitev,10,kibana,11.53,665.2MiB
4,E-paketno,obremenitev,10,logstash,5.43,772.5MiB
4,E-paketno,obremenitev,10,alertmanager,0.56,21.66MiB
